_id,address.building,address.coord[0],address.coord[1],address.street,address.zipcode,borough,cuisine,grades[0].date,grades[1].date,grades[2].date,grades[3].date,grades[4].date,grades[5].date,grades[6].date,grades[7].date,grades[0].grade,grades[1].grade,grades[2].grade,grades[3].grade,grades[4].grade,grades[5].grade,grades[6].grade,grades[7].grade,grades[0].score,grades[1].score,grades[2].score,grades[3].score,grades[4].score,grades[5].score,grades[6].score,grades[7].score,name,restaurant_id
692d7a82e05a308f84eaef70,247-73,-73.71909099999999,40.7259045,Jamaica Avenue,11426,Queens,Delicatessen,2014-10-07T00:00:00.000Z,2014-05-16T00:00:00.000Z,2013-09-05T00:00:00.000Z,2012-08-08T00:00:00.000Z,2012-01-26T00:00:00.000Z,,,,A,A,A,A,B,,,,9,9,10,10,19,,,,Bellrose Deli,40523753
692d7a82e05a308f84eaef71,2730,-73.9414927,40.8228713,Fredrick Douglas Boulevard,10039,Manhattan,Chicken,2014-04-28T00:00:00.000Z,2013-11-22T00:00:00.000Z,2013-05-30T00:00:00.000Z,2012-10-22T00:00:00.000Z,2012-05-21T00:00:00.000Z,2011-06-02T00:00:00.000Z,,,A,A,B,A,A,A,,,12,13,23,10,5,11,,,Popeyes Chicken & Biscuits,40523865
692d7a82e05a308f84eaef72,24,-74.01405249999999,40.7025595,State Street,10004,Manhattan,Café/Coffee/Tea,2014-05-29T00:00:00.000Z,2013-05-20T00:00:00.000Z,2012-12-28T00:00:00.000Z,2011-12-22T00:00:00.000Z,,,,,A,A,A,A,,,,,3,7,7,5,,,,,Starbucks Coffee,40523972
692d7a82e05a308f84eaef73,589,-73.997602,40.762363,11 Avenue,10036,Manhattan,American ,2014-05-22T00:00:00.000Z,2013-12-12T00:00:00.000Z,2013-03-25T00:00:00.000Z,2012-03-06T00:00:00.000Z,2011-10-26T00:00:00.000Z,2011-05-24T00:00:00.000Z,,,A,A,B,A,A,A,,,10,7,17,7,12,6,,,Mcquaids Public House,40524778
692d7a82e05a308f84eaef74,1280,-73.95516409999999,40.7796708,Lexington Avenue,10028,Manhattan,Café/Coffee/Tea,2014-08-15T00:00:00.000Z,2013-08-28T00:00:00.000Z,2012-09-11T00:00:00.000Z,2011-10-05T00:00:00.000Z,,,,,A,A,A,A,,,,,4,13,5,13,,,,,Starbucks Coffee (Store #7216),40524833
692d7a82e05a308f84eaef75,378,-92.7320902,41.7461455,6 Avenue,10011,Manhattan,Café/Coffee/Tea,2014-04-14T00:00:00.000Z,2013-04-24T00:00:00.000Z,2012-05-07T00:00:00.000Z,2011-12-30T00:00:00.000Z,,,,,A,A,A,A,,,,,5,3,3,11,,,,,Starbucks Coffee,40524836
692d7a82e05a308f84eaef76,3005,-73.8301761,40.8441014,Middletown Road,10461,Bronx,American ,2014-01-02T00:00:00.000Z,2013-08-07T00:00:00.000Z,2013-04-17T00:00:00.000Z,2012-07-16T00:00:00.000Z,2012-01-26T00:00:00.000Z,,,,A,A,C,A,A,,,,8,5,57,6,13,,,,Jimmy Ryan'S,40524837
692d7a82e05a308f84eaef77,1372,-73.9870818,40.7523004,Broadway,10018,Manhattan,Café/Coffee/Tea,2014-10-21T00:00:00.000Z,2013-11-08T00:00:00.000Z,2013-05-24T00:00:00.000Z,2012-04-26T00:00:00.000Z,2011-12-08T00:00:00.000Z,,,,A,A,A,A,A,,,,12,2,3,5,2,,,,Starbucks Coffee,40524843
692d7a82e05a308f84eaef78,2848,-73.9498035,40.6505357,Church Avenue,11226,Brooklyn,Hamburgers,2014-01-23T00:00:00.000Z,2012-12-18T00:00:00.000Z,,,,,,,A,A,,,,,,,5,2,,,,,,,Mcdonald'S,40524878
692d7a82e05a308f84eaef79,1931,-73.940857,40.805088,Madison Avenue,10035,Manhattan,Caribbean,2014-06-09T00:00:00.000Z,2013-06-06T00:00:00.000Z,2013-01-03T00:00:00.000Z,2011-11-09T00:00:00.000Z,2011-07-18T00:00:00.000Z,,,,A,A,A,A,A,,,,11,12,13,3,10,,,,Sisters Cuisine,40524888
692d7a82e05a308f84eaef7a,2020,-73.8674829,40.850774,White Plains Road,10462,Bronx,American ,2014-11-17T00:00:00.000Z,2013-11-21T00:00:00.000Z,2013-06-28T00:00:00.000Z,2013-01-07T00:00:00.000Z,2012-07-12T00:00:00.000Z,2012-06-28T00:00:00.000Z,2012-02-17T00:00:00.000Z,,A,A,A,A,A,P,P,,7,7,3,10,5,7,6,,Park Billiards,40524910
692d7a82e05a308f84eaef7b,1321,-73.954453,40.7658971,York Avenue,10021,Manhattan,Delicatessen,2014-10-08T00:00:00.000Z,2014-05-06T00:00:00.000Z,2013-09-09T00:00:00.000Z,2013-04-09T00:00:00.000Z,2012-08-30T00:00:00.000Z,,,,A,A,B,A,B,,,,10,10,15,13,22,,,,Food Mart Deli,40524920
692d7a82e05a308f84eaef7c,130117,-73.85222329999999,40.8363612,Castle Hill Avenue,10462,Bronx,Hamburgers,2014-12-24T00:00:00.000Z,2014-01-08T00:00:00.000Z,2013-01-08T00:00:00.000Z,2012-01-20T00:00:00.000Z,,,,,A,A,A,A,,,,,8,9,2,10,,,,,Mcdonald'S,40524973
692d7a82e05a308f84eaef7d,15-07,-73.813163,40.786781,150 Street,11357,Queens,American ,2014-05-06T00:00:00.000Z,2013-05-01T00:00:00.000Z,2012-05-01T00:00:00.000Z,,,,,,A,A,A,,,,,,12,11,6,,,,,,Shenanigan'S,40525193
692d7a82e05a308f84eaef7e,600,-73.88759139999999,40.8553028,East  187 Street,10458,Bronx,Pizza,2014-03-27T00:00:00.000Z,2013-03-19T00:00:00.000Z,2012-03-23T00:00:00.000Z,2011-04-13T00:00:00.000Z,,,,,A,A,A,A,,,,,9,9,11,12,,,,,Full Moon Pizza,40525206
692d7a82e05a308f84eaef7f,1656,-73.9835976,40.7621614,Broadway,10019,Manhattan,Café/Coffee/Tea,2014-08-22T00:00:00.000Z,2014-03-20T00:00:00.000Z,2013-02-19T00:00:00.000Z,2012-03-05T00:00:00.000Z,,,,,A,A,A,A,,,,,10,0,4,10,,,,,Starbucks Coffee,40525431
692d7a82e05a308f84eaef80,322,-73.9840858,40.7669118,West 57 Street,10019,Manhattan,Café/Coffee/Tea,2015-01-14T00:00:00.000Z,2014-01-09T00:00:00.000Z,2013-08-16T00:00:00.000Z,2012-08-13T00:00:00.000Z,,,,,A,A,A,A,,,,,3,2,10,13,,,,,Starbucks Coffee,40525609
692d7a82e05a308f84eaef81,2123,-73.9476059,40.5888866,Avenue Z,11235,Brooklyn,American ,2014-01-02T00:00:00.000Z,2013-05-23T00:00:00.000Z,2012-07-11T00:00:00.000Z,2012-02-14T00:00:00.000Z,,,,,A,A,A,A,,,,,12,8,9,13,,,,,The Bras & Pail Bar,40525625
692d7a82e05a308f84eaef82,149,-73.8280734,40.8775869,Dreiser Loop,10475,Bronx,Pizza,2014-11-28T00:00:00.000Z,2014-06-24T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-06-10T00:00:00.000Z,2013-02-05T00:00:00.000Z,2012-06-05T00:00:00.000Z,,,A,B,B,A,B,C,,,10,20,17,10,17,52,,,Capri Ii Pizza,40525767
692d7a82e05a308f84eaef83,75,-74.00489689999999,40.7419343,Ninth Avenue,10011,Manhattan,Bakery,2014-02-14T00:00:00.000Z,2013-09-17T00:00:00.000Z,2012-09-18T00:00:00.000Z,2011-09-20T00:00:00.000Z,2011-03-23T00:00:00.000Z,,,,A,A,A,A,A,,,,9,0,2,3,11,,,,Amy'S Bread,40526104
692d7a82e05a308f84eaef84,22-73,-73.9123338,40.7744498,31 Street,11105,Queens,Mexican,2014-12-23T00:00:00.000Z,2014-05-13T00:00:00.000Z,2013-10-24T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-10-18T00:00:00.000Z,2012-10-04T00:00:00.000Z,2012-05-07T00:00:00.000Z,,Z,B,A,B,B,P,A,,22,25,8,26,23,5,12,,Los Amigos Mexican Restaurant,40526147
692d7a82e05a308f84eaef85,70,-73.9677397,40.7917796,West   95 Street,10025,Manhattan,Pizza/Italian,2014-09-19T00:00:00.000Z,2014-03-10T00:00:00.000Z,2013-01-08T00:00:00.000Z,2012-04-11T00:00:00.000Z,2011-11-03T00:00:00.000Z,,,,A,B,A,B,A,,,,13,15,12,27,10,,,,Daniello'S Pizzeria,40526254
692d7a82e05a308f84eaef86,26,-73.96936149999999,40.7658603,East   63 Street,10065,Manhattan,American ,2015-01-12T00:00:00.000Z,2014-08-11T00:00:00.000Z,2014-01-14T00:00:00.000Z,2013-02-07T00:00:00.000Z,2012-04-30T00:00:00.000Z,,,,A,A,A,A,A,,,,10,9,13,10,11,,,,Club Macanudo (Cigar Bar),40526406
692d7a82e05a308f84eaef87,200,-74.0051398,40.7281648,Varick Street,10014,Manhattan,American ,2014-10-07T00:00:00.000Z,2014-04-24T00:00:00.000Z,2013-08-22T00:00:00.000Z,2012-07-27T00:00:00.000Z,,,,,A,A,A,A,,,,,11,10,13,9,,,,,Deb'S,40526489
692d7a82e05a308f84eaef88,1610,-73.9472849,40.775231,York Avenue,10028,Manhattan,Pizza,2013-12-16T00:00:00.000Z,2012-12-08T00:00:00.000Z,2012-06-25T00:00:00.000Z,2012-01-18T00:00:00.000Z,2011-08-04T00:00:00.000Z,2011-03-08T00:00:00.000Z,,,A,A,A,A,A,B,,,9,12,12,7,11,27,,,Arturo'S Pizza,40526778
692d7a82e05a308f84eaef89,766,-73.988011,40.76420299999999,Ninth Avenue,10019,Manhattan,Hamburgers,2014-09-08T00:00:00.000Z,2014-03-05T00:00:00.000Z,2013-07-24T00:00:00.000Z,2013-02-19T00:00:00.000Z,2012-05-01T00:00:00.000Z,2011-09-27T00:00:00.000Z,,,A,A,A,B,B,B,,,10,11,2,15,19,17,,,Island Burgers And Shakes,40527001
692d7a82e05a308f84eaef8a,2628,-90.6220568,37.76564,Cedar Street,10005,Manhattan,Indian,2014-09-22T00:00:00.000Z,2013-10-03T00:00:00.000Z,2013-04-24T00:00:00.000Z,2012-02-09T00:00:00.000Z,,,,,A,A,A,A,,,,,2,0,4,4,,,,,Diwan-E-Khaas,40527369
692d7a82e05a308f84eaef8b,378,-74.010465,40.7198789,Greenwich Street,10013,Manhattan,Pizza/Italian,2014-04-22T00:00:00.000Z,2013-10-15T00:00:00.000Z,2012-09-19T00:00:00.000Z,2012-05-22T00:00:00.000Z,2011-12-27T00:00:00.000Z,,,,A,A,A,A,A,,,,10,12,12,9,11,,,,Tribeca Pizzeria,40527398
692d7a82e05a308f84eaef8c,152,-73.9502129,40.7277307,Meserole Avenue,11222,Brooklyn,American ,2014-03-18T00:00:00.000Z,2013-03-08T00:00:00.000Z,2012-03-06T00:00:00.000Z,,,,,,A,A,A,,,,,,8,3,3,,,,,,Pit Stop Bar,40527514
692d7a82e05a308f84eaef8d,23,-74.1504413,40.5493122,Nelson Avenue,10308,Staten Island,American ,2014-09-03T00:00:00.000Z,2013-04-24T00:00:00.000Z,2012-04-18T00:00:00.000Z,,,,,,A,A,A,,,,,,7,2,13,,,,,,Grand Plaza,40528073
692d7a82e05a308f84eaef8e,230,-73.9758568,40.7544956,Park Avenue,10017,Manhattan,Steak,2015-01-06T00:00:00.000Z,2014-07-28T00:00:00.000Z,2013-07-01T00:00:00.000Z,2012-07-17T00:00:00.000Z,2012-03-12T00:00:00.000Z,,,,A,A,A,A,A,,,,8,9,9,3,5,,,,Bobby Van'S,40528180
692d7a82e05a308f84eaef8f,45,-73.980701,40.756994,West   46 Street,10036,Manhattan,Italian,2014-11-20T00:00:00.000Z,2014-04-03T00:00:00.000Z,2013-09-10T00:00:00.000Z,2013-03-27T00:00:00.000Z,2012-09-19T00:00:00.000Z,2012-02-01T00:00:00.000Z,,,Z,A,B,C,A,A,,,43,9,18,28,10,6,,,Via Italia Ristorante,40528297
692d7a82e05a308f84eaef90,34,-73.9923517,40.7272403,East    4 Street,10003,Manhattan,American ,2014-06-26T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-03-27T00:00:00.000Z,,,,,,B,A,A,,,,,,17,7,12,,,,,,Swift,40528441
692d7a82e05a308f84eaef91,4370,-74.1608071,40.5444791,Amboy Road,10312,Staten Island,American ,2014-08-12T00:00:00.000Z,2014-02-12T00:00:00.000Z,2013-04-16T00:00:00.000Z,2012-08-08T00:00:00.000Z,2012-03-14T00:00:00.000Z,,,,A,A,A,A,A,,,,10,8,5,13,11,,,,Perkins Family Restaurant & Bakery,40528983
692d7a82e05a308f84eaef92,66-25,-73.89763049999999,40.7082785,Fresh Pond Road,11385,Queens,Pizza/Italian,2014-12-23T00:00:00.000Z,2014-01-07T00:00:00.000Z,2013-01-03T00:00:00.000Z,2012-08-15T00:00:00.000Z,2012-01-14T00:00:00.000Z,,,,A,A,A,A,A,,,,10,6,2,10,12,,,,Minitalia Pizzeria,40529040
692d7a82e05a308f84eaef93,2102,-73.82609699999999,40.8687177,Bartow Ave,10475,Bronx,Chinese,2014-08-04T00:00:00.000Z,2014-02-21T00:00:00.000Z,2013-05-30T00:00:00.000Z,2012-04-13T00:00:00.000Z,,,,,A,A,B,A,,,,,7,4,17,12,,,,,Dragon City,40529203
692d7a82e05a308f84eaef94,518,-74.02590599999999,40.6209702,86 Street,11209,Brooklyn,Bakery,2014-05-01T00:00:00.000Z,2013-04-25T00:00:00.000Z,2012-11-19T00:00:00.000Z,2011-11-04T00:00:00.000Z,,,,,A,A,A,A,,,,,3,12,5,13,,,,,Your Bakery,40529415
692d7a82e05a308f84eaef95,11,-74.00947049999999,40.7045563,Hanover Square,10004,Manhattan,American ,2014-07-17T00:00:00.000Z,2014-02-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,2013-03-27T00:00:00.000Z,2012-10-03T00:00:00.000Z,2012-03-05T00:00:00.000Z,2011-10-21T00:00:00.000Z,,A,A,A,B,C,A,A,,12,11,4,26,29,12,10,,Cafe Bravo,40529655
692d7a82e05a308f84eaef96,188-08,-73.7807163,40.7291146,Union Turnpike,11366,Queens,Pizza/Italian,2014-09-29T00:00:00.000Z,2014-04-29T00:00:00.000Z,2013-08-15T00:00:00.000Z,2013-03-12T00:00:00.000Z,2012-01-27T00:00:00.000Z,,,,A,A,A,A,A,,,,13,10,13,13,7,,,,Romeo'S Pizzeria,40529979
692d7a82e05a308f84eaef97,1211,-73.9815467,40.7584118,Avenue Of The Americas,10036,Manhattan,Hamburgers,2014-10-01T00:00:00.000Z,2014-04-11T00:00:00.000Z,2013-03-18T00:00:00.000Z,2012-03-23T00:00:00.000Z,,,,,A,A,A,A,,,,,11,10,13,12,,,,,Wendy'S,40529991
692d7a82e05a308f84eaef98,224,-73.97852100000001,40.729192,Avenue B,10009,Manhattan,American ,2014-12-08T00:00:00.000Z,2014-05-20T00:00:00.000Z,2013-03-08T00:00:00.000Z,2012-08-08T00:00:00.000Z,,,,,A,A,A,A,,,,,5,11,9,12,,,,,Mona'S,40530159
692d7a82e05a308f84eaef99,3811,-73.90625829999999,40.7732257,Ditmars Boulevard,11105,Queens,Bakery,2015-01-09T00:00:00.000Z,2014-06-24T00:00:00.000Z,2013-06-04T00:00:00.000Z,2013-01-02T00:00:00.000Z,,,,,A,A,A,A,,,,,10,10,10,2,,,,,The Bagel House,40530266
692d7a82e05a308f84eaef9a,15403,-73.8096901,40.72001729999999,Union Turnpike,11367,Queens,Indian,2014-12-01T00:00:00.000Z,2013-11-07T00:00:00.000Z,2012-09-12T00:00:00.000Z,,,,,,A,A,A,,,,,,5,3,7,,,,,,Khyber Restaurant,40530409
692d7a82e05a308f84eaef9b,66,-74.010069,40.7147337,West Broadway,10007,Manhattan,American ,2014-11-12T00:00:00.000Z,2013-11-07T00:00:00.000Z,2012-11-21T00:00:00.000Z,2012-06-11T00:00:00.000Z,2011-11-21T00:00:00.000Z,,,,A,A,A,A,B,,,,7,10,11,9,16,,,,Corner Gourmet Ii,40530583
692d7a82e05a308f84eaef9c,1484,-73.8806669,40.8283447,Westchester Avenue,10472,Bronx,Bakery,2014-06-06T00:00:00.000Z,2013-06-07T00:00:00.000Z,2013-01-07T00:00:00.000Z,2011-12-15T00:00:00.000Z,2011-08-30T00:00:00.000Z,,,,A,A,A,A,A,,,,7,13,9,12,7,,,,Nacional Bakery #1,40530630
692d7a82e05a308f84eaef9d,2731,-73.968463,40.8003519,Broadway,10025,Manhattan,American ,2013-09-12T00:00:00.000Z,2012-12-26T00:00:00.000Z,2012-03-06T00:00:00.000Z,,,,,,A,B,A,,,,,,10,26,12,,,,,,Tap-A-Keg,40530791
692d7a82e05a308f84eaef9e,142144,-74.01641599999999,40.680196,Sullivan Street,10012,Manhattan,American ,2014-03-12T00:00:00.000Z,2013-02-19T00:00:00.000Z,2012-01-12T00:00:00.000Z,,,,,,A,A,A,,,,,,10,8,3,,,,,,The Room,40530899
692d7a82e05a308f84eaef9f,124,-74.0011779,40.7411261,8 Avenue,10011,Manhattan,Café/Coffee/Tea,2014-10-20T00:00:00.000Z,2013-11-12T00:00:00.000Z,2012-11-26T00:00:00.000Z,2011-12-13T00:00:00.000Z,,,,,A,A,A,A,,,,,3,11,7,10,,,,,Starbucks Coffee,40532870
692d7a82e05a308f84eaefa0,52-15,-73.91178099999999,40.74456,Roosevelt Avenue,11377,Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-02-28T00:00:00.000Z,2013-06-08T00:00:00.000Z,2012-04-14T00:00:00.000Z,2011-07-07T00:00:00.000Z,,,,,A,A,A,B,,,,,9,7,12,25,,,,,Desseo Night Club,40533002
692d7a82e05a308f84eaefa1,101,-73.9245152,40.8619219,Dyckman Street,10040,Manhattan,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2015-01-05T00:00:00.000Z,2014-06-25T00:00:00.000Z,2013-12-20T00:00:00.000Z,2013-05-29T00:00:00.000Z,2012-11-14T00:00:00.000Z,2012-06-08T00:00:00.000Z,,,Z,A,A,A,C,B,,,25,9,9,10,37,21,,,Dyckman Express Restaurant,40533515
692d7a82e05a308f84eaefa2,1460,-73.8460571,40.78431080000001,College Point Boulevard,11356,Queens,Pizza,2014-08-13T00:00:00.000Z,2014-01-29T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-01-09T00:00:00.000Z,,,,,A,A,A,B,,,,,11,13,13,22,,,,,Cascarino'S Pizza,40534044
692d7a82e05a308f84eaefa3,3707,-101.8945214,33.5197474,82 Street,11372,Queens,American ,2014-06-04T00:00:00.000Z,2013-11-07T00:00:00.000Z,2013-05-17T00:00:00.000Z,2012-08-29T00:00:00.000Z,2012-04-03T00:00:00.000Z,2011-11-16T00:00:00.000Z,,,A,B,A,A,A,A,,,12,19,11,11,12,7,,,Burger King,40534067
692d7a82e05a308f84eaefa4,119,-73.98350889999999,40.7264835,Avenue A,10009,Manhattan,American ,2014-08-14T00:00:00.000Z,2014-02-07T00:00:00.000Z,2013-08-09T00:00:00.000Z,2012-08-09T00:00:00.000Z,2011-08-26T00:00:00.000Z,,,,A,A,A,A,A,,,,13,4,9,12,8,,,,Odessa,40534155
692d7a82e05a308f84eaefa5,8611,-74.002764,40.6067589,18 Avenue,11214,Brooklyn,Italian,2014-10-08T00:00:00.000Z,2013-10-11T00:00:00.000Z,2013-05-17T00:00:00.000Z,2012-05-04T00:00:00.000Z,2011-12-27T00:00:00.000Z,,,,A,A,A,A,A,,,,2,12,12,9,12,,,,La Cucina,40534177
692d7a82e05a308f84eaefa6,120,-73.9793577,40.7630705,West   55 Street,10019,Manhattan,Italian,2014-04-07T00:00:00.000Z,2013-10-28T00:00:00.000Z,2012-09-05T00:00:00.000Z,2011-08-24T00:00:00.000Z,,,,,A,A,A,A,,,,,9,5,13,3,,,,,Circo Restaurant,40534379
692d7a82e05a308f84eaefa7,252-01,-73.73647799999999,40.769905,Northern Boulevard,11362,Queens,Japanese,2014-09-10T00:00:00.000Z,2014-03-13T00:00:00.000Z,2013-07-15T00:00:00.000Z,2012-12-27T00:00:00.000Z,2012-05-18T00:00:00.000Z,2011-12-07T00:00:00.000Z,,,A,A,A,A,A,B,,,10,12,9,5,5,14,,,Sushi Family,40534442
692d7a82e05a308f84eaefa8,1674,-73.982872,40.76280939999999,Broadway,10019,Manhattan,American ,2015-01-13T00:00:00.000Z,2014-06-27T00:00:00.000Z,2014-01-27T00:00:00.000Z,2013-05-31T00:00:00.000Z,2012-12-13T00:00:00.000Z,2012-06-15T00:00:00.000Z,2012-01-31T00:00:00.000Z,,A,A,A,A,A,A,B,,7,5,12,13,11,12,21,,Crown Gourmet Deli,40534810
692d7a82e05a308f84eaefa9,1237,-73.9586465,40.8097342,Amsterdam Avenue,10027,Manhattan,Indian,2014-08-05T00:00:00.000Z,2014-02-05T00:00:00.000Z,2012-12-15T00:00:00.000Z,2011-11-23T00:00:00.000Z,,,,,A,A,A,A,,,,,10,12,12,12,,,,,Ajanta India,40534837
692d7a82e05a308f84eaefaa,322,-73.9874971,40.7267605,East    6 Street,10003,Manhattan,Indian,2014-12-01T00:00:00.000Z,2014-03-25T00:00:00.000Z,2013-07-22T00:00:00.000Z,2013-01-24T00:00:00.000Z,2012-04-17T00:00:00.000Z,,,,A,B,A,A,A,,,,12,20,7,4,12,,,,Raj Mahal Indian Restaurant,40534870
692d7a82e05a308f84eaefab,405,-73.9778724,40.7832795,Amsterdam Avenue,10024,Manhattan,Mexican,2014-11-25T00:00:00.000Z,2014-03-04T00:00:00.000Z,2013-05-16T00:00:00.000Z,2012-09-26T00:00:00.000Z,2012-02-01T00:00:00.000Z,,,,A,A,A,A,B,,,,12,13,9,13,27,,,,The Great Burrito Mexican Kitchen,40534893
692d7a82e05a308f84eaefac,745,-73.97490189999999,40.6865219,Fulton Street,11217,Brooklyn,Caribbean,2014-04-16T00:00:00.000Z,2013-07-31T00:00:00.000Z,2013-01-23T00:00:00.000Z,2012-03-20T00:00:00.000Z,2011-09-28T00:00:00.000Z,,,,A,A,A,C,C,,,,11,9,2,42,33,,,,Brooklyn Moon Cafe,40534912
692d7a82e05a308f84eaefad,15705,-73.84007910000001,40.6622634,Crossbay Boulevard,11414,Queens,"Juice, Smoothies, Fruit Salads",2015-01-15T00:00:00.000Z,2014-02-01T00:00:00.000Z,2013-01-16T00:00:00.000Z,,,,,,A,A,A,,,,,,5,12,2,,,,,,Gold'S Gym,40534973
692d7a82e05a308f84eaefae,204,-73.95418889999999,40.7779987,East   85 Street,10028,Manhattan,French,2014-06-26T00:00:00.000Z,2013-10-07T00:00:00.000Z,2013-03-21T00:00:00.000Z,2012-07-19T00:00:00.000Z,2012-02-09T00:00:00.000Z,,,,B,A,B,B,A,,,,21,12,15,24,12,,,,Jacque'S Cafe,40535128
692d7a82e05a308f84eaefaf,470305,-74.0085647,40.6504224,4 Avenue,11220,Brooklyn,Spanish,2014-10-28T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-06-07T00:00:00.000Z,2012-12-26T00:00:00.000Z,2011-11-04T00:00:00.000Z,,,,A,A,C,A,A,,,,12,10,10,9,9,,,,Don Paco  Lopez Panderia,40535136
692d7a82e05a308f84eaefb0,25,-73.9604585,40.779157,East   83 Street,10028,Manhattan,Italian,2014-05-31T00:00:00.000Z,2013-05-29T00:00:00.000Z,2012-05-15T00:00:00.000Z,,,,,,A,A,A,,,,,,3,5,11,,,,,,Giovanni 25,40535297
692d7a82e05a308f84eaefb1,713,-74.0215292,40.6188596,86 Street,11228,Brooklyn,Delicatessen,2014-06-04T00:00:00.000Z,2013-06-13T00:00:00.000Z,2013-01-28T00:00:00.000Z,2012-07-09T00:00:00.000Z,2011-12-08T00:00:00.000Z,2011-08-22T00:00:00.000Z,,,A,A,A,A,A,A,,,9,10,13,13,12,12,,,Dyker Park Bagels,40535336
692d7a82e05a308f84eaefb2,655-213,-74.20658449999999,40.54289199999999,Rossville Avenue,10309,Staten Island,Hamburgers,2014-05-07T00:00:00.000Z,2013-04-25T00:00:00.000Z,2012-04-10T00:00:00.000Z,2011-11-29T00:00:00.000Z,,,,,A,A,A,A,,,,,13,0,7,5,,,,,Mcdonald'S,40535347
692d7a82e05a308f84eaefb3,22117,-73.759912,40.76202199999999,Northern Boulevard,11361,Queens,American ,2014-03-19T00:00:00.000Z,2013-02-27T00:00:00.000Z,2012-02-29T00:00:00.000Z,2011-10-26T00:00:00.000Z,,,,,A,A,A,A,,,,,9,6,0,0,,,,,Adria Hotel,40535383
692d7a82e05a308f84eaefb4,200,-73.9966194,40.7433635,7 Avenue,10011,Manhattan,Continental,2014-10-29T00:00:00.000Z,2014-04-02T00:00:00.000Z,2013-08-15T00:00:00.000Z,2013-03-28T00:00:00.000Z,2012-09-27T00:00:00.000Z,,,,A,A,B,C,A,,,,12,10,20,31,7,,,,Cafe Champignon,40535391
692d7a82e05a308f84eaefb5,3,-73.99258999999999,40.725475,Bleecker Street,10012,Manhattan,American ,2014-08-11T00:00:00.000Z,2013-06-20T00:00:00.000Z,2012-12-27T00:00:00.000Z,2011-10-19T00:00:00.000Z,,,,,A,A,A,A,,,,,12,13,12,12,,,,,Von,40535399
692d7a82e05a308f84eaefb6,118,-73.9840852,40.7268832,St Marks Place,10009,Manhattan,Irish,2014-05-21T00:00:00.000Z,2013-08-17T00:00:00.000Z,2013-01-16T00:00:00.000Z,2012-04-06T00:00:00.000Z,,,,,B,A,B,B,,,,,14,9,26,0,,,,,St. Dymphna'S,40535409
692d7a82e05a308f84eaefb7,167,-73.9803234,40.779967,West   74 Street,10023,Manhattan,Bakery,2014-03-17T00:00:00.000Z,2013-10-03T00:00:00.000Z,2012-10-02T00:00:00.000Z,2011-10-26T00:00:00.000Z,2011-06-21T00:00:00.000Z,,,,A,B,A,A,A,,,,5,15,12,13,10,,,,Levain Bakery,40535422
692d7a82e05a308f84eaefb8,322,-74.0093371,40.7258846,Spring Street,10013,Manhattan,Portuguese,2014-07-02T00:00:00.000Z,2014-06-03T00:00:00.000Z,2013-05-14T00:00:00.000Z,2012-08-13T00:00:00.000Z,2012-02-28T00:00:00.000Z,,,,B,P,A,B,A,,,,26,10,13,24,7,,,,Pao,40535455
692d7a82e05a308f84eaefb9,161,-73.9965239,40.719646,Mott Street,10013,Manhattan,Bakery,2014-11-13T00:00:00.000Z,2014-06-16T00:00:00.000Z,2013-05-20T00:00:00.000Z,2012-12-26T00:00:00.000Z,,,,,B,A,A,A,,,,,16,10,11,12,,,,,Chiu Hong Bakery,40535467
692d7a82e05a308f84eaefba,13703,-73.8426987,40.6720191,Cross Bay Boulevard,11417,Queens,Italian,2014-11-12T00:00:00.000Z,2014-03-29T00:00:00.000Z,2013-03-05T00:00:00.000Z,2012-05-30T00:00:00.000Z,,,,,A,A,A,A,,,,,12,12,10,13,,,,,Aldo'S Ii Pizza And Restaurant,40535509
692d7a82e05a308f84eaefbb,138-28,-73.8269031,40.7638912,Northern Boulevard,11354,Queens,Korean,2014-09-24T00:00:00.000Z,2014-02-13T00:00:00.000Z,2013-07-30T00:00:00.000Z,2013-03-01T00:00:00.000Z,2012-09-13T00:00:00.000Z,2012-04-16T00:00:00.000Z,,,A,A,C,A,C,B,,,11,2,34,11,48,20,,,Kum Gang San,40535512
692d7a82e05a308f84eaefbc,318,-73.9720554,40.6765935,Flatbush Avenue,11238,Brooklyn,Pizza,2014-11-20T00:00:00.000Z,2013-12-05T00:00:00.000Z,2013-07-08T00:00:00.000Z,2013-01-04T00:00:00.000Z,2012-05-24T00:00:00.000Z,2012-02-06T00:00:00.000Z,,,A,A,A,A,A,C,,,11,11,10,13,11,32,,,Antonio'S Pizza,40535659
692d7a82e05a308f84eaefbd,250,-73.98463480000001,40.7630755,West   52 Street,10019,Manhattan,American ,2014-10-23T00:00:00.000Z,2013-10-15T00:00:00.000Z,2012-03-06T00:00:00.000Z,,,,,,A,A,C,,,,,,11,11,28,,,,,,Neil Simon Theatre,40535738
